X	P_MACROCANON	P_MICROCANON
67501	0.49246231155778897	0.5499021526418787
67601	0.49246231155778897	0.5499021526418787
67701	0.49246231155778897	0.5499021526418787
67801	0.49246231155778897	0.5499021526418787
67901	0.49246231155778897	0.5499021526418787
68001	0.49309045226130654	0.5499021526418787
68101	0.49309045226130654	0.5499021526418787
68201	0.49309045226130654	0.5499021526418787
68301	0.49309045226130654	0.5499021526418787
68401	0.49309045226130654	0.5499021526418787
68501	0.49309045226130654	0.5499021526418787
68601	0.49309045226130654	0.5499021526418787
68701	0.4937185929648241	0.5499021526418787
68801	0.4937185929648241	0.5499021526418787
68901	0.4937185929648241	0.5499021526418787
69001	0.4943467336683417	0.5499021526418787
69101	0.4943467336683417	0.5499021526418787
69201	0.4949748743718593	0.5499021526418787
69301	0.4949748743718593	0.5499021526418787
69401	0.4949748743718593	0.5499021526418787
69501	0.4956030150753769	0.5499021526418787
69601	0.4962311557788945	0.5499021526418787
69701	0.4962311557788945	0.5499021526418787
69801	0.4962311557788945	0.5499021526418787
69901	0.4962311557788945	0.5499021526418787
70001	0.49685929648241206	0.5499021526418787
70101	0.49685929648241206	0.5499021526418787
70201	0.49685929648241206	0.5499021526418787
70301	0.49685929648241206	0.5499021526418787
70401	0.49685929648241206	0.5499021526418787
70501	0.49685929648241206	0.5499021526418787
70601	0.49685929648241206	0.5499021526418787
70701	0.49685929648241206	0.5499021526418787
70801	0.49685929648241206	0.5499021526418787
70901	0.49685929648241206	0.5499021526418787
71001	0.49685929648241206	0.5499021526418787
71101	0.49685929648241206	0.5499021526418787
71201	0.49748743718592964	0.5499021526418787
71301	0.49748743718592964	0.5499021526418787
71401	0.49748743718592964	0.5499021526418787
71501	0.4981155778894472	0.5499021526418787
71601	0.49874371859296485	0.5499021526418787
71701	0.49874371859296485	0.5499021526418787
71801	0.49874371859296485	0.5499021526418787
71901	0.49874371859296485	0.5499021526418787
72001	0.49874371859296485	0.5499021526418787
72101	0.49874371859296485	0.5499021526418787
72201	0.49874371859296485	0.5499021526418787
72301	0.49874371859296485	0.5499021526418787
72401	0.49874371859296485	0.5499021526418787
72501	0.49874371859296485	0.5499021526418787
72601	0.49874371859296485	0.5499021526418787
72701	0.49874371859296485	0.5499021526418787
72801	0.49874371859296485	0.5499021526418787
72901	0.49874371859296485	0.5499021526418787
73001	0.49874371859296485	0.5499021526418787
73101	0.49874371859296485	0.5499021526418787
73201	0.49874371859296485	0.5499021526418787
73301	0.49874371859296485	0.5499021526418787
73401	0.49874371859296485	0.5499021526418787
73501	0.49874371859296485	0.5499021526418787
73601	0.49874371859296485	0.5499021526418787
73701	0.49874371859296485	0.5499021526418787
73801	0.49874371859296485	0.5499021526418787
73901	0.49874371859296485	0.5499021526418787
74001	0.49874371859296485	0.5499021526418787
74101	0.49874371859296485	0.5499021526418787
74201	0.49874371859296485	0.5499021526418787
74301	0.49874371859296485	0.5499021526418787
74401	0.49874371859296485	0.5499021526418787
74501	0.49874371859296485	0.5499021526418787
74601	0.49874371859296485	0.5499021526418787
74701	0.49874371859296485	0.5499021526418787
74801	0.49874371859296485	0.5499021526418787
74901	0.49874371859296485	0.5499021526418787
75001	0.49874371859296485	0.5499021526418787
75101	0.4993718592964824	0.5499021526418787
75201	0.4993718592964824	0.5499021526418787
75301	0.4993718592964824	0.5499021526418787
75401	0.4993718592964824	0.5499021526418787
75501	0.4993718592964824	0.5499021526418787
75601	0.4993718592964824	0.5499021526418787
75701	0.4993718592964824	0.5499021526418787
75801	0.4993718592964824	0.5499021526418787
75901	0.5	0.5499021526418787
76001	0.5	0.5499021526418787
76101	0.5	0.5499021526418787
76201	0.5	0.5499021526418787
76301	0.5	0.5499021526418787
76401	0.5	0.5499021526418787
76501	0.5006281407035176	0.5499021526418787
76601	0.5006281407035176	0.5499021526418787
76701	0.5012562814070352	0.5499021526418787
76801	0.5012562814070352	0.5499021526418787
76901	0.5012562814070352	0.5499021526418787
77001	0.5012562814070352	0.5499021526418787
77101	0.5012562814070352	0.5499021526418787
77201	0.5012562814070352	0.5499021526418787
77301	0.5012562814070352	0.5499021526418787
77401	0.5012562814070352	0.5499021526418787
77501	0.5012562814070352	0.5499021526418787
77601	0.5012562814070352	0.5499021526418787
77701	0.5012562814070352	0.5499021526418787
77801	0.5012562814070352	0.5499021526418787
77901	0.5012562814070352	0.5499021526418787
78001	0.5012562814070352	0.5499021526418787
78101	0.5012562814070352	0.5499021526418787
78201	0.5012562814070352	0.5499021526418787
78301	0.5012562814070352	0.5499021526418787
78401	0.5012562814070352	0.5499021526418787
78501	0.5018844221105527	0.5499021526418787
78601	0.5018844221105527	0.5499021526418787
78701	0.5018844221105527	0.5499021526418787
78801	0.5018844221105527	0.5499021526418787
78901	0.5018844221105527	0.5499021526418787
79001	0.5018844221105527	0.5499021526418787
79101	0.5018844221105527	0.5499021526418787
79201	0.5018844221105527	0.5499021526418787
79301	0.503140703517588	0.5499021526418787
79401	0.5037688442211056	0.5499021526418787
79501	0.5037688442211056	0.5499021526418787
79601	0.5043969849246231	0.5499021526418787
79701	0.5043969849246231	0.5499021526418787
79801	0.5043969849246231	0.5499021526418787
79901	0.5043969849246231	0.5499021526418787
80001	0.5043969849246231	0.5499021526418787
80101	0.5043969849246231	0.5499021526418787
80201	0.5043969849246231	0.5499021526418787
80301	0.5043969849246231	0.5499021526418787
80401	0.5043969849246231	0.5499021526418787
80501	0.5043969849246231	0.5499021526418787
80601	0.5043969849246231	0.5499021526418787
80701	0.5043969849246231	0.5499021526418787
80801	0.5043969849246231	0.5499021526418787
80901	0.5043969849246231	0.5499021526418787
81001	0.5043969849246231	0.5499021526418787
81101	0.5043969849246231	0.5499021526418787
81201	0.5043969849246231	0.5499021526418787
81301	0.5043969849246231	0.5499021526418787
81401	0.5043969849246231	0.5499021526418787
81501	0.5043969849246231	0.5499021526418787
81601	0.5050251256281407	0.5499021526418787
81701	0.5050251256281407	0.5499021526418787
81801	0.5050251256281407	0.5499021526418787
81901	0.5050251256281407	0.5499021526418787
82001	0.5050251256281407	0.5499021526418787
82101	0.5050251256281407	0.5499021526418787
82201	0.5050251256281407	0.5499021526418787
82301	0.5062814070351759	0.5499021526418787
82401	0.5062814070351759	0.5499021526418787
82501	0.5062814070351759	0.5499021526418787
82601	0.5062814070351759	0.5499021526418787
82701	0.5062814070351759	0.5499021526418787
82801	0.5062814070351759	0.5499021526418787
82901	0.5062814070351759	0.5499021526418787
83001	0.5062814070351759	0.5499021526418787
83101	0.5069095477386935	0.5499021526418787
83201	0.5069095477386935	0.5499021526418787
83301	0.5069095477386935	0.5499021526418787
83401	0.5069095477386935	0.5499021526418787
83501	0.5069095477386935	0.5499021526418787
83601	0.5069095477386935	0.5499021526418787
83701	0.5069095477386935	0.5499021526418787
83801	0.5069095477386935	0.5499021526418787
83901	0.5069095477386935	0.5499021526418787
84001	0.5069095477386935	0.5499021526418787
84101	0.5069095477386935	0.5499021526418787
84201	0.5069095477386935	0.5499021526418787
84301	0.5069095477386935	0.5499021526418787
84401	0.5069095477386935	0.5499021526418787
84501	0.5069095477386935	0.5499021526418787
84601	0.5069095477386935	0.5499021526418787
84701	0.5069095477386935	0.5499021526418787
84801	0.5069095477386935	0.5499021526418787
84901	0.5069095477386935	0.5499021526418787
85001	0.5069095477386935	0.5499021526418787
85101	0.5069095477386935	0.5499021526418787
85201	0.5069095477386935	0.5499021526418787
85301	0.5069095477386935	0.5499021526418787
85401	0.5069095477386935	0.5499021526418787
85501	0.5069095477386935	0.5499021526418787
85601	0.5069095477386935	0.5499021526418787
85701	0.5069095477386935	0.5499021526418787
85801	0.5069095477386935	0.5499021526418787
85901	0.5069095477386935	0.5499021526418787
86001	0.5069095477386935	0.5499021526418787
86101	0.5069095477386935	0.5499021526418787
86201	0.5069095477386935	0.5499021526418787
86301	0.5069095477386935	0.5499021526418787
86401	0.5069095477386935	0.5499021526418787
86501	0.507537688442211	0.5518590998043053
86601	0.507537688442211	0.5518590998043053
86701	0.507537688442211	0.5518590998043053
86801	0.507537688442211	0.5518590998043053
86901	0.507537688442211	0.5518590998043053
87001	0.507537688442211	0.5518590998043053
87101	0.5081658291457286	0.5518590998043053
87201	0.5081658291457286	0.5518590998043053
87301	0.5081658291457286	0.5518590998043053
87401	0.5081658291457286	0.5518590998043053
87501	0.5087939698492462	0.5538160469667319
87601	0.5087939698492462	0.5538160469667319
87701	0.5087939698492462	0.5538160469667319
87801	0.5087939698492462	0.5538160469667319
87901	0.5087939698492462	0.5538160469667319
88001	0.5087939698492462	0.5538160469667319
88101	0.5087939698492462	0.5538160469667319
88201	0.5087939698492462	0.5538160469667319
88301	0.5094221105527639	0.5538160469667319
88401	0.5094221105527639	0.5538160469667319
88501	0.5094221105527639	0.5538160469667319
88601	0.5094221105527639	0.5538160469667319
88701	0.5094221105527639	0.5538160469667319
88801	0.5094221105527639	0.5538160469667319
88901	0.5094221105527639	0.5538160469667319
89001	0.5094221105527639	0.5538160469667319
89101	0.5094221105527639	0.5538160469667319
89201	0.5094221105527639	0.5538160469667319
89301	0.5094221105527639	0.5538160469667319
89401	0.5094221105527639	0.5538160469667319
89501	0.5094221105527639	0.5538160469667319
89601	0.5094221105527639	0.5538160469667319
89701	0.5094221105527639	0.5538160469667319
89801	0.5094221105527639	0.5538160469667319
89901	0.5094221105527639	0.5538160469667319
90001	0.5094221105527639	0.5538160469667319
90101	0.5094221105527639	0.5538160469667319
90201	0.5094221105527639	0.5538160469667319
90301	0.5094221105527639	0.5538160469667319
90401	0.5094221105527639	0.5538160469667319
90501	0.5094221105527639	0.5538160469667319
90601	0.510678391959799	0.5538160469667319
90701	0.510678391959799	0.5538160469667319
90801	0.510678391959799	0.5538160469667319
90901	0.510678391959799	0.5538160469667319
91001	0.510678391959799	0.5538160469667319
91101	0.510678391959799	0.5538160469667319
91201	0.510678391959799	0.5538160469667319
91301	0.510678391959799	0.5538160469667319
91401	0.510678391959799	0.5538160469667319
91501	0.5113065326633166	0.5538160469667319
91601	0.5113065326633166	0.5538160469667319
91701	0.5113065326633166	0.5538160469667319
91801	0.5113065326633166	0.5538160469667319
91901	0.5113065326633166	0.5538160469667319
92001	0.5113065326633166	0.5538160469667319
92101	0.5113065326633166	0.5538160469667319
92201	0.5113065326633166	0.5538160469667319
92301	0.5113065326633166	0.5538160469667319
92401	0.5113065326633166	0.5538160469667319
92501	0.5113065326633166	0.5538160469667319
92601	0.5119346733668342	0.5538160469667319
92701	0.5119346733668342	0.5538160469667319
92801	0.5119346733668342	0.5538160469667319
92901	0.5119346733668342	0.5538160469667319
93001	0.5119346733668342	0.5538160469667319
93101	0.5119346733668342	0.5538160469667319
93201	0.5125628140703518	0.5538160469667319
93301	0.5125628140703518	0.5538160469667319
93401	0.5125628140703518	0.5538160469667319
93501	0.5125628140703518	0.5538160469667319
93601	0.5125628140703518	0.5538160469667319
93701	0.5125628140703518	0.5538160469667319
93801	0.5125628140703518	0.5538160469667319
93901	0.5125628140703518	0.5538160469667319
94001	0.5125628140703518	0.5538160469667319
94101	0.5125628140703518	0.5538160469667319
94201	0.5125628140703518	0.5538160469667319
94301	0.5131909547738693	0.5538160469667319
94401	0.5138190954773869	0.5538160469667319
94501	0.5138190954773869	0.5538160469667319
94601	0.5138190954773869	0.5538160469667319
94701	0.5138190954773869	0.5538160469667319
94801	0.5138190954773869	0.5538160469667319
94901	0.5138190954773869	0.5538160469667319
95001	0.5144472361809045	0.5538160469667319
95101	0.5144472361809045	0.5538160469667319
95201	0.5144472361809045	0.5538160469667319
95301	0.5144472361809045	0.5538160469667319
95401	0.5157035175879398	0.5538160469667319
95501	0.5157035175879398	0.5538160469667319
95601	0.5157035175879398	0.5538160469667319
95701	0.5157035175879398	0.5538160469667319
95801	0.5157035175879398	0.5538160469667319
95901	0.5157035175879398	0.5538160469667319
96001	0.5157035175879398	0.5538160469667319
96101	0.5157035175879398	0.5538160469667319
96201	0.5157035175879398	0.5538160469667319
96301	0.5157035175879398	0.5538160469667319
96401	0.5157035175879398	0.5538160469667319
96501	0.5157035175879398	0.5538160469667319
96601	0.5163316582914573	0.5538160469667319
96701	0.5163316582914573	0.5538160469667319
96801	0.5163316582914573	0.5538160469667319
96901	0.5163316582914573	0.5538160469667319
97001	0.5163316582914573	0.5538160469667319
97101	0.5163316582914573	0.5538160469667319
97201	0.5163316582914573	0.5538160469667319
97301	0.5163316582914573	0.5538160469667319
97401	0.5169597989949749	0.5538160469667319
97501	0.5169597989949749	0.5538160469667319
97601	0.5169597989949749	0.5538160469667319
97701	0.5169597989949749	0.5538160469667319
97801	0.5169597989949749	0.5538160469667319
97901	0.5169597989949749	0.5538160469667319
98001	0.5169597989949749	0.5538160469667319
98101	0.5169597989949749	0.5538160469667319
98201	0.5169597989949749	0.5538160469667319
98301	0.5169597989949749	0.5538160469667319
98401	0.5169597989949749	0.5538160469667319
98501	0.5169597989949749	0.5538160469667319
98601	0.5169597989949749	0.5538160469667319
98701	0.5169597989949749	0.5538160469667319
98801	0.5169597989949749	0.5538160469667319
98901	0.5169597989949749	0.5538160469667319
99001	0.5169597989949749	0.5538160469667319
99101	0.5169597989949749	0.5538160469667319
99201	0.5169597989949749	0.5538160469667319
99301	0.5169597989949749	0.5538160469667319
99401	0.5169597989949749	0.5538160469667319
99501	0.5169597989949749	0.5538160469667319
99601	0.5169597989949749	0.5538160469667319
99701	0.5169597989949749	0.5538160469667319
99801	0.5169597989949749	0.5538160469667319
99901	0.5169597989949749	0.5538160469667319
100001	0.5169597989949749	0.5538160469667319
100101	0.5169597989949749	0.5538160469667319
100201	0.5169597989949749	0.5538160469667319
100301	0.5175879396984925	0.5538160469667319
100401	0.5175879396984925	0.5538160469667319
100501	0.5175879396984925	0.5538160469667319
100601	0.5175879396984925	0.5538160469667319
100701	0.5175879396984925	0.5538160469667319
100801	0.5175879396984925	0.5538160469667319
100901	0.5175879396984925	0.5538160469667319
101001	0.5175879396984925	0.5538160469667319
101101	0.5175879396984925	0.5538160469667319
101201	0.5175879396984925	0.5538160469667319
101301	0.5182160804020101	0.5538160469667319
101401	0.5182160804020101	0.5538160469667319
101501	0.5182160804020101	0.5538160469667319
101601	0.5194723618090452	0.5557729941291585
101701	0.5194723618090452	0.5557729941291585
101801	0.5194723618090452	0.5557729941291585
101901	0.5194723618090452	0.5557729941291585
102001	0.5207286432160804	0.5557729941291585
102101	0.5207286432160804	0.5557729941291585
102201	0.5207286432160804	0.5557729941291585
102301	0.5207286432160804	0.5557729941291585
102401	0.5207286432160804	0.5557729941291585
102501	0.5207286432160804	0.5557729941291585
102601	0.5207286432160804	0.5557729941291585
102701	0.5207286432160804	0.5557729941291585
102801	0.5207286432160804	0.5557729941291585
102901	0.5207286432160804	0.5557729941291585
103001	0.5207286432160804	0.5557729941291585
103101	0.5207286432160804	0.5557729941291585
103201	0.5207286432160804	0.5557729941291585
103301	0.5207286432160804	0.5557729941291585
103401	0.5207286432160804	0.5557729941291585
103501	0.5207286432160804	0.5557729941291585
103601	0.5207286432160804	0.5557729941291585
103701	0.5207286432160804	0.5557729941291585
103801	0.5207286432160804	0.5557729941291585
103901	0.5207286432160804	0.5557729941291585
104001	0.5207286432160804	0.5557729941291585
104101	0.5207286432160804	0.5557729941291585
104201	0.5207286432160804	0.5557729941291585
104301	0.5207286432160804	0.5557729941291585
104401	0.5213567839195979	0.5557729941291585
104501	0.5213567839195979	0.5557729941291585
104601	0.5213567839195979	0.5557729941291585
104701	0.5213567839195979	0.5557729941291585
104801	0.5213567839195979	0.5557729941291585
104901	0.5213567839195979	0.5557729941291585
105001	0.5213567839195979	0.5557729941291585
105101	0.5213567839195979	0.5557729941291585
105201	0.5213567839195979	0.5557729941291585
105301	0.5213567839195979	0.5557729941291585
105401	0.5213567839195979	0.5557729941291585
105501	0.5213567839195979	0.5557729941291585
105601	0.5213567839195979	0.5557729941291585
105701	0.5213567839195979	0.5557729941291585
105801	0.5213567839195979	0.5557729941291585
105901	0.5213567839195979	0.5557729941291585
106001	0.5219849246231156	0.5557729941291585
106101	0.5219849246231156	0.5557729941291585
106201	0.5219849246231156	0.5557729941291585
106301	0.5219849246231156	0.5557729941291585
106401	0.5219849246231156	0.5557729941291585
106501	0.5219849246231156	0.5557729941291585
106601	0.5219849246231156	0.5557729941291585
106701	0.5226130653266332	0.5557729941291585
106801	0.5226130653266332	0.5557729941291585
106901	0.5226130653266332	0.5557729941291585
107001	0.5226130653266332	0.5557729941291585
107101	0.5226130653266332	0.5557729941291585
107201	0.5226130653266332	0.5557729941291585
107301	0.5226130653266332	0.5557729941291585
107401	0.5232412060301508	0.5557729941291585
107434	0.5232412060301508	0.5557729941291585
